date,date_posted,text,Subjectivity,Polarity,Analysis
2020-09-27 22:59:00,10 days , This fake company will soon get its true valuation 120 $,0.825,-0.07500000000000001,Negative
2020-09-27 22:59:00,10 days , TSLA is coming off the highs because Adam Jonas from Morgan Stanley said that they will go down to zero sales in China by 2030. That is based on his idea that the Chinese government not allowing a network of FSD cars with American tech running around the country. That is pretty stupid view to take as it is pretty easy to setup the brains capturing the driving behaviour for Chinese customers within China and even hand it over to the Chinese Communist party if they want it. Tesla does not need to have access to that data in the US. They just need the data that is ring fenced to operate their Chinese business. Any perceived problem with that can be easily resolved. The brand image lead that Tesla has in China will be very hard to overcome for any Chinese brand.,0.4353632478632478,0.0024572649572649615,Positive
2020-09-27 22:59:00,10 days , if Tesla sold 20 million cars.,0.0,0.0,Neutral
2020-09-27 22:59:00,10 days , Like I side this am end day 415$,0.0,0.0,Neutral
2020-09-27 22:59:00,10 days ," Hey $tsla fan, guess who tweeted: Cowards run, Milton tweeted, leaders stay and fight for integrity.",0.0,0.0,Neutral
2020-09-27 22:59:00,10 days ," yet again, markets fail to understand that Tesla is selling for peanuts at the moment. you'll realise when it crosses 5k mark by next year",0.14999999999999997,-0.25,Negative
2020-09-27 22:59:00,10 days ," As usual itll sink in after hours only to be brought up in Pre market tomorrow, then the gentle bleeding all day...rinse and repeat...market makers have got this pegged...will be a day traders dream for the next 6 weeks",0.5125,-0.012499999999999997,Negative
2020-09-27 22:59:00,10 days , If you think windmills cause cancer youre pretty stupid,1.0,-0.27499999999999997,Negative
2020-09-27 22:59:00,10 days , I suspect well see 400 again by close this week...too much downward pressure with no real catalyst until end of October,0.25,0.05,Positive
2020-09-27 22:59:00,10 days , Only 38 viewers on the board...looks like the heard moved on,1.0,0.0,Neutral
2020-09-27 22:59:00,10 days , Its bleeding into close,0.0,0.0,Neutral
2020-09-27 22:59:00,10 days , Being held down again. Up AH.,0.2888888888888889,-0.15555555555555559,Negative
2020-09-27 22:59:00,10 days , TESLA verse NIO verse XPENG verse LI who wins? Comment below!,0.2,0.375,Positive
2020-09-27 22:59:00,10 days , All states that voted trump are overwhelmed with coronavirus infections. It is God's punishment for voting for trump.,0.0,0.0,Neutral
2020-09-27 22:59:00,10 days , Near the lows rather than the highs. Dumb on a overall positive market move.,0.36136363636363633,-0.01193181818181819,Negative
2020-09-27 22:59:00,10 days , sideways trend in on. if investors are disappointed with Q3 report this will crush this stock below $300. if all is well I doubt to see this sp moving higher but instead move sideways for a couple of months. this stock has shoot up too quick too soon to go any higher and that's maybe more healthy fornthe long run.,0.5214285714285715,0.1476190476190476,Positive
2020-09-27 22:59:00,10 days , If i wanted to buy a TANK loaded with Lithium That weighs over 4000 pounds I would buy an EV.,0.0,0.0,Neutral
2020-09-27 22:59:00,10 days , This is more of an ev credit company than anything else,0.5,0.5,Positive
2020-09-27 22:59:00,10 days , Please report all the garbage commercial spam. Seems to be a glut of it.,0.0,0.0,Neutral
2020-09-27 22:59:00,10 days , I love those that look at this as a start up when its valued as one of the largest companies in the world.,0.6,0.5,Positive
2020-09-27 22:59:00,10 days , Scam,0.0,0.0,Neutral
2020-09-27 22:59:00,10 days , Our President is a serial criminal,0.55,-0.4,Negative
2020-09-27 22:59:00,10 days , WHAAAT? Did musk just say that Tesla is overvalued today . . . AGAIN!?,0.0,0.0,Neutral
2020-09-27 22:59:00,10 days ," If youre looking for a short and sweet guide to the days biggest news, I recommend  They breakdown the most important pre-market news and it only takes a few minutes to read.",0.5916666666666667,0.17500000000000002,Positive
2020-09-27 22:59:00,10 days , Will break the support,0.0,0.0,Neutral
2020-09-27 22:59:00,10 days ," Only 3 days left in Q3. Thumbs up if you are a fanboy who plans to hang out at a Delivery Center to again help Tesla deliver cars? Many are overflowing with cars, so will need help if they truly have buyers for them.",0.4,0.1,Positive
2020-09-27 22:59:00,10 days , Piedmont Lithium has signed a new 5 year deal to supply Tesla,0.45454545454545453,0.13636363636363635,Positive
2020-09-27 22:59:00,10 days , Not much of a pop from Saturday's tweek from Musk raising optimism about deliveries.,0.2,-0.1,Negative
2020-09-27 22:59:00,10 days , 475 this week,0.0,0.0,Neutral
2020-09-27 22:59:00,10 days , Dont miss the boat...Invest in....OZSC,0.0,0.0,Neutral
2020-09-27 22:59:00,10 days , I think that TSLA will finish somewhere between 5-10% higher today.,0.5,0.25,Positive
2020-09-27 22:59:00,10 days , S&P inclusion is inevitable just as $1000/share (post-split) is inevitable!,1.0,0.0,Neutral
2020-09-27 22:59:00,10 days ," Frankfurt tesla up nearly 3% on open, bullish buy on TSLA! 500 this week?",0.5,0.0,Neutral
2020-09-27 22:59:00,10 days , Chatmath sees $TSLA at $1T and eventually getting bigger than $APPL,0.5,0.0,Neutral
2020-09-27 22:59:00,10 days ," Take a look at Qualcom stock history, that will be best case scenario for Tesla. Took 20 years to eclipse 1999 high, with lots of ugliness in between.",0.4133333333333333,0.2866666666666666,Positive
2020-09-27 22:59:00,10 days ," AP - In an effort to help a friend who has fallen on hard times, Mike Lindell, better known as the My Pillow Guy, has offered to loan Donald J. Trump fifty dollars until payday. ?He doesn?t have to pay me a cent for it,? Lindell said. ?If he?s happy with the pillow, he can maybe tweet about it to his followers, but the pillow is his to keep.? The bedding entrepreneur said that he felt ?really good? about his decision to loan fifty dollars to Trump ?now that he$%$ a rough patch.? ?I know fifty dollars may not sound like a lot to someone who spent seventy thousand on his hair, but he seemed to really appreciate it,? Lindell said. ?Besides, who else would loan him money at this point??",0.46770833333333334,0.18854166666666664,Positive
2020-09-27 22:59:00,10 days , Lets put on our rally caps,0.0,0.0,Neutral
2020-09-27 22:59:00,10 days , Tesla will close around 415$,0.0,0.0,Neutral
2020-09-27 22:59:00,10 days , Always this chart :  before big rallies,0.1,0.0,Neutral
2020-09-27 22:59:00,10 days , Shorts Never Win on TSLA. Easy to be long here. . Never holds a drop. Easy Money,0.6166666666666667,0.10416666666666667,Positive
2020-09-07 22:59:00,30 days," Hi Tesla investors, Finally made the buy yesterday! Should have done year ago...but that's was then! Only own 2 shares... but hoping to stay long until I retire in 4 years ! Best of Luck to ALL Tesla investors!",0.74,0.3075,Positive
2020-09-27 22:59:00,10 days , I think we have pretty solid support at 390-400. Nice.,0.7000000000000001,0.2833333333333333,Positive
2020-09-27 22:59:00,10 days ," So, much bigger battery cells, like everyone else has been using? Elon's a genius.",0.5,0.0,Neutral
2020-09-27 22:59:00,10 days ," If you are thinking about buying this dip, then you are looking at the wrong indicators.",0.9,-0.5,Negative
2020-09-27 22:59:00,10 days , Get the mass murderer nut case in a mental institution,0.2,-0.1,Negative
2020-09-27 22:59:00,10 days , ,0.0,0.0,Neutral
2020-09-27 22:59:00,10 days , Anyone here know what overvalued means? Overbought?,0.0,0.0,Neutral
2020-09-26 22:59:00,11 days ," I mean, the last thing I need is some moron,",0.5847222222222223,-0.37083333333333335,Negative
2020-09-27 22:59:00,10 days , Endurance (electric pickup )by Lords Town Motors (and Workhorse electric delivery vans ) crushes the real ugly cyber truck and Tesla,1.0,-1.0,Negative
2020-09-27 22:59:00,10 days , $430 by EOD would be great,0.75,0.8,Positive
2020-09-27 22:59:00,10 days , As it turns out trump only plays a rich guy on TV. Most of the people he put on unemployment by failing to control the virus paid more tax than he has.,0.6875,0.34375,Positive
2020-09-27 22:59:00,10 days , GO TESLA.......GREEN!,0.0,0.0,Neutral
2020-09-25 22:59:00,12 days , Where did all the intelligent bashers go? This is 100 by now yeah?!,0.9,1.0,Positive
2020-09-27 22:59:00,10 days ," To all who has the money to invest, make sure you take stock owner ship in TSLA. TSLA has no competition, period. TSLA has clearly leveraged the brains and engineering talents from spacex, neuralink, boring companies. Case and point, Advanced material science is used heavily in space aero industries, you see that in this car company. To go against TSLa on tech is like your are going against all the company listed above. Hence there is no competition",0.5787037037037037,-0.03333333333333333,Negative
2020-09-27 22:59:00,10 days , this will trend sideways for the next couple of months as I predicted last week ,0.03333333333333333,0.0,Neutral
2020-09-27 22:59:00,10 days , Jonas is drinking GoJo koolaid again...,0.0,0.0,Neutral
2020-09-27 22:59:00,10 days , Should be $50.00. PE needs to come down,0.2888888888888889,-0.15555555555555559,Negative
2020-09-27 22:59:00,10 days ," For all the nah-sayers you're failing to look at this company objectively. Do I agree that the price and PE are high, absolutely! But on the other hand this is not just an EV manufacturer that is making more cars than any other company. This is a company that is revolutionizing every part of the manufacturing process. Do you realize that it created a process with casting that a part of one of its cars I think the back end can be assembled in one piece. Do you understand how huge this is. This company cannot be valued accurately because no company has every created manufacturing processes and technologies in any industry prior. We are witnessing technology created at warp speed that every other company will want to emulate. Given the advances made by TSLA once Berlin and Austin Gigas are open and operating at full capacity it is not unrealistic to expect TSLA to sell millions of cars a year. No other company in the world will ever catch up or create such innovative and disruptive technologies.",0.5072549019607843,0.14691176470588235,Positive
2020-09-27 22:59:00,10 days ," Hard support there, can rocket at any moment",0.5416666666666666,-0.2916666666666667,Negative
2020-09-27 22:59:00,10 days , Invest to make money make money investing only time will tell,1.0,0.0,Neutral
2020-09-27 22:59:00,10 days ," TSLA is hitting resistances. I sold all ZM, and TSLA.",0.0,0.0,Neutral
2020-09-27 22:59:00,10 days ," My big three $TSLA , $WKHS, and $DPHC.",0.1,0.0,Neutral
2020-09-27 22:59:00,10 days , Q3 lookin good,0.6000000000000001,0.7,Positive
2020-09-27 22:59:00,10 days , 415 is the new support,0.45454545454545453,0.13636363636363635,Positive
2020-09-27 22:59:00,10 days ," When Trump took office in January 2017, the debt was at $19.9 trillion. As of July 27, according to the most recently available data, that number has grown to $26.5 trillion, Treasury Direct, a division of the Treasury Department, said.",0.43333333333333335,0.3333333333333333,Positive
2020-09-27 22:59:00,10 days , Put an end to Joe. Vote No. Trump.2020,0.0,0.0,Neutral
2020-09-27 22:59:00,10 days , They some how keep excitement alive (After all you need money power and not real news to excite people & they running with enough firepower.),0.4000000000000001,0.0,Neutral
2020-09-27 22:59:00,10 days ," It's not quite end of day in Norway, but close . . . here is the latest daily results:",0.45,0.25,Positive
2020-09-27 22:59:00,10 days , Enjoy tesla but your losing alot of money at a fast rate. NIO will crush and destroy you one day.,0.3666666666666667,0.13333333333333336,Positive
2020-09-27 22:59:00,10 days ," Tesla: Pay No Taxes, Take More Handouts",0.5,0.5,Positive
2020-09-27 22:59:00,10 days , winnin,0.0,0.0,Neutral
2020-09-27 22:59:00,10 days , 425+ closing,0.0,0.0,Neutral
2020-09-27 22:59:00,10 days , Shorts should've covered after battery day. TSLA is headed back to 500 and I sure as hell wouldn't want to be short this name.,0.3962962962962963,0.16666666666666666,Positive
2020-09-27 22:59:00,10 days ," Tesla has been using 4680 cells for months, produced from there test research facility they have produced hundreds of thousands, enough for 10.s of thousands cars. So which cars have them? A: the new x and the s new version of EVs",0.4696969696969697,0.0909090909090909,Positive
2020-09-27 22:59:00,10 days , Ignore MS Jonas bash on TESLA!!!!,0.0,0.0,Neutral
2020-09-27 22:59:00,10 days , People now start inflating on Battery claim and I love it. Look like I might start buying put soon.,0.6,0.5,Positive
2020-09-27 22:59:00,10 days ," TESLA ISN'T UNIVERSAL LIKE ""NIO""/ XPENG.",0.0,0.0,Neutral
2020-09-27 22:59:00,10 days , MEGA BUBBLE is DUE For at least 75% CORRECTION!,0.3875,-0.25,Negative
2020-09-27 22:59:00,10 days , HaHa Shortie!!! Squeeezeee!!! Larry loves the squeeze,0.3,0.762939453125,Positive
2020-09-27 22:59:00,10 days ," Tesla people, smarten up.",0.0,0.0,Neutral
2020-09-27 22:59:00,10 days ," Your paying way to much for Yesla when... LI, XPENG AND NIO will be much greater quality than TESLA for a fraction of time and price. Tesla will default to what ford is to the auto industry today in the next 5 - 10 years.",0.2333333333333333,0.2333333333333333,Positive
2020-09-27 22:59:00,10 days , CCL: Buy Recommendation,0.0,0.0,Neutral
2020-09-27 22:59:00,10 days , Long since    another good stock to deal with,0.5,0.32499999999999996,Positive
2020-09-27 22:59:00,10 days , 430+ today,0.0,0.0,Neutral
2020-09-27 22:59:00,10 days ," Please explaine.sunw,if 1 person buys 16 million shares of the entire float.how can this market maker keep the price down???",0.4569444444444445,-0.07777777777777779,Negative
2020-09-27 22:59:00,10 days ," watch the youtube video called ""Tesla's Real Secret Sauce""",1.0,-0.6000000000000001,Negative
2020-09-27 22:59:00,10 days ," 16 million share float,sunw.how many powerwalls will elan order",0.5,0.5,Positive
2020-09-27 22:59:00,10 days , low volume sell befor going to red,0.15,0.0,Neutral
2020-09-27 22:59:00,10 days , 20 million cars by even 2090? EV's will be long gone by then. Elon is so full of dudu.,0.47500000000000003,0.15,Positive
2020-09-27 22:59:00,10 days , Lol 2090?? Wont be my problem anymore lol.,0.7,0.8,Positive
2020-09-27 22:59:00,10 days , So let's work on more math . . . LG Chem produces about 50GWh of battery capacity at the end of 2019 and is expecting production to increase to about 100GWh by end of 2020 (working on a plant with GM for 50GWh of capacity.),0.5,0.5,Positive
2020-09-27 22:59:00,10 days , The cult and longs are complete idiots to believe there will be 25k EV from Tesla! Remember the 4 year promise of the mass production 35k Model 3?,0.6000000000000001,-0.45,Negative
2020-09-27 22:59:00,10 days , Ozsc to the moom,0.0,0.0,Neutral
2020-09-27 22:59:00,10 days ," All of tech is about to be positive in live futures.$AAPL,$GOOG,$WIMI",0.5227272727272727,0.18181818181818182,Positive
2020-09-27 22:59:00,10 days , Tesla's AR Cloud Platform and WIMI's Hologram AI visual SDK in Unmanned Driving. $WIMI.$NIO.,0.0,0.0,Neutral
2020-09-23 22:59:00,14 days ," 58,000 Americans got killed in Vietnam war. 202,000 killed by Covid under Trump leadership......he clearly failed the nation",0.09999999999999999,-0.3,Negative
2020-09-25 22:59:00,12 days , please stop with any political bashing... this is a board for TSLA stock... thanks... its ANNOYING ....,0.4000000000000001,-0.20000000000000004,Negative
2020-09-25 22:59:00,12 days , Sold out all my shares Tesla a loser a fake 3 years,1.0,-0.5,Negative
2020-09-27 22:59:00,10 days , Ozsc people !!!!,0.0,0.0,Neutral
2020-09-26 22:59:00,11 days , Fire The communist Trump. Vote for Joe.,0.0,0.0,Neutral
2020-09-26 22:59:00,11 days , ,0.0,0.0,Neutral
2020-09-26 22:59:00,11 days , Stoktor says to vote Trump out of office.,0.0,0.0,Neutral
2020-09-27 22:59:00,10 days ," IF Biden wins then : renewables and health care stocks go up. If the Orange Terd wins then : Fossil fuels, military expansion stocks",0.16666666666666666,0.16666666666666666,Positive
2020-09-27 22:59:00,10 days ," Criminal con man Trump. Lock him up, but bring lots of kleenex for his adoring sap followers. Too funny, you can't write this material. Haha",0.6875,0.0625,Positive
2020-09-26 22:59:00,11 days ," BREAKING: NYT GETS TRUMP'S TAX RETURNS, THEY PROVE TRUMP IS A FAILED ""BUSINESSMAN"": The New York Times has obtained tax-return data for President Trump extending over more than two decades. It shows his finances under stress, beset by losses that he aggressively employs to avoid paying taxes, and hundreds of millions in debt coming due.",0.4073863636363636,0.0028409090909090884,Positive
2020-09-26 22:59:00,11 days , Trying to talk sense into these Lefties here is like trying to get my cat to open a bank account...forget about it. They do not listen to their own detriment.,0.75,0.3,Positive
2020-09-26 22:59:00,11 days , 2/3 of Americans say Trump is not honest or trustworthy. How stupid and gullible are the other 1/3?,0.7583333333333333,-0.40833333333333327,Negative
2020-09-26 22:59:00,11 days , Trump has lost. Dems are going after the Senate. Trump is going to jail with his family.,0.0,-0.1,Negative
2020-09-27 22:59:00,10 days ," Nice consolidation here, going to run soon.",1.0,0.6,Positive
2020-09-27 22:59:00,10 days , major wedge coming,0.5,0.0625,Positive
2020-09-27 22:59:00,10 days , 420 the magical number,1.0,0.5,Positive
2020-09-27 22:59:00,10 days , Buy ozsc before it's to late going to .04 sitting on big deal with Indian company worth 124 million!!,0.26666666666666666,0.05625,Positive
2020-09-27 22:59:00,10 days , Invest on OZSC...,0.0,0.0,Neutral
2020-09-27 22:59:00,10 days , up we go!,0.0,0.0,Neutral
2020-09-27 22:59:00,10 days ," Sell tesla buy draftkings, thank me in december",0.0,0.0,Neutral
2020-09-27 22:59:00,10 days , Sniffing Joe B looking to invest in the funeral business .,0.0,0.0,Neutral
2020-09-27 22:59:00,10 days , Tesla will 2x VW. 20.000.000. We drive all in Tesla in the future.,0.125,0.0,Neutral
2020-09-27 22:59:00,10 days , Buy draftkings stocks!!!,0.0,0.0,Neutral
2020-09-27 22:59:00,10 days ," So, fake bounce?",1.0,-0.5,Negative
2020-09-27 22:59:00,10 days , Go DPHC guys make some money. ,0.0,0.0,Neutral
2020-09-27 22:59:00,10 days , Giga Metals Anyone? Thoughts? (HNCKF),0.0,0.0,Neutral
2020-09-27 22:59:00,10 days , What happen to 450,0.0,0.0,Neutral
2020-09-27 22:59:00,10 days , I told ya !!!! OZSC to the the moon ,0.0,0.0,Neutral
2020-09-27 22:59:00,10 days , Overpriced,0.0,0.0,Neutral
2020-09-27 22:59:00,10 days , BACKED THE CYBER TRUCK UP AND LOADED TOI THE TOP>>>>>>14K TOWING>>>>THEY HAVE SO MANY ORDERS THEY STOPPED COUNTING>>>WILL BE HUGE COUPLE OF YEARS>>>MASS GROWTH,0.7,0.45000000000000007,Positive
2020-09-27 22:59:00,10 days , Hey shorts when is this going to $350 again? Is it soon? I want to buy more and u guys always seem to think you know... ,0.5,0.5,Positive
2020-09-27 22:59:00,10 days , still buying cheapy's batteries from Panasonic but we have promise that in next 500 years Tesla will make at least garbage batteries and toy plastics car for $25000.00 if someone believes to this Mr. Musk should stop drinking.,0.2,-0.15,Negative
2020-09-27 22:59:00,10 days ," TSLA competitors: SHLL WKHS DPHC SPEC SPAQ NIO LNK LI KNDI, OMG OMG OMG!!!",0.0,0.0,Neutral
2020-09-27 22:59:00,10 days , Worst performer in my portfolio today. This pig is overrated,1.0,-1.0,Negative
2020-09-27 22:59:00,10 days , Gotta love it. This stock never disappoints. Here since a long time ago. looonnnnnnnnnngggggggg,0.5,0.225,Positive
2020-09-27 22:59:00,10 days , EM estimates to deliver 20 million cars by 2027... that is mind blowing,0.0,0.0,Neutral
2020-09-27 22:59:00,10 days ," China people will keep buying tesla 3s. Their economy: Data released over the weekend showed profits of China's major industrial firms grew 19.1% year-on-year in August, marking the fourth consecutive month of gains.",0.25,0.03125,Positive
2020-09-24 22:59:00,13 days , $TSLA the MEGA BUBBLE is DUE For at least 75% CORRECTION!,0.3875,-0.25,Negative
2020-09-27 22:59:00,10 days ," CONGRATULATIONS BULLS!!!! We just reached $420 Support. Only going up from here boys!! Remember once Q3 number are released we will be around $500.00, then $700 by EOY. It cant be stopped. Elon cant be stopped. Tesla is the future and no VW BMW or anyone can get on Elons level, they would need massive amounts of money to change their operations and start over from EV to ICE, Elons balance sheet is manuring on everybody elses ",0.7083333333333334,0.0,Neutral
2020-09-27 22:59:00,10 days ," Am I the only person on this chat that actually charts, uses technical and economic analysis to value this stock? Am I the only person who lived the 2000 meltdown? Longs are crazy here. They sop up this stock like its a God. You will get so burned. This is my 4th short position. I have not lost on the other 3. So enjoy yourselves.",0.4972222222222222,-0.013888888888888876,Negative
2020-09-27 22:59:00,10 days , 500 will come when TSLA reports earnings next month.,0.0,0.0,Neutral
2020-09-27 22:59:00,10 days , TESLA APP STORE COIMING SOON FOR AUTONOMOUS DRIVING,0.7,0.4,Positive
2020-09-27 22:59:00,10 days , Will short like before once crosses 440,0.3,0.0,Neutral
2020-09-27 22:59:00,10 days , ,0.0,0.0,Neutral
2020-09-27 22:59:00,10 days , TESLA WILL BE IN EVERY DRIV way with in 5-10 YEARS????JUST WATCH IT WILL BE JUST LIKE SMAPHONES>>>>BUY WITH BOTH hANDS NOW AND ON ALL DIPS!!!!!!!!!,0.0,0.0,Neutral
2020-09-27 22:59:00,10 days ," After some research, It is not impossible that Tesla will deliver 140k cars in Q3 with 3 giga factories runnjng. Even though it is insignificant compared to others, there will be some mass hysteria that could temporarily move this stock up. But before that it will go down at the end of this week and probabky a bit up after numbers revealed. In any case after two months from now, i can reap benefits of my shorts",0.6444444444444445,0.08888888888888886,Positive
2020-09-27 22:59:00,10 days , so here we go 1 in China and the whole world is 1NIO not and say NOY TESLA or NICOLA.,0.4,0.2,Positive
2020-09-27 22:59:00,10 days ," In 2018 there were 6.3 million cars sold in the US. With more and more work at home, how is Tesla going to sell 20MM a year?",0.5,0.5,Positive
2020-09-27 22:59:00,10 days , Shall TSLA stock price reach today for a record high!,0.5399999999999999,0.2,Positive
2020-09-27 22:59:00,10 days ," It TSLA, the only tech EV exist! Wouldnt be surprised to see $1K within a month due to overall Vehicles delivery, profits, n future predictions etc.",0.48,-0.004999999999999999,Negative
2020-09-27 22:59:00,10 days , Duh Shorty... Its just the start!,0.6,-0.375,Negative
2020-09-27 22:59:00,10 days ," Corvette so fast ? Not so fast, Plaid trounces Corvette on the track.",0.6,0.2,Positive
2020-09-27 22:59:00,10 days , ,0.0,0.0,Neutral
2020-09-27 22:59:00,10 days , Elon hyping and tesloons believe his lies.,0.0,0.0,Neutral
2020-09-21 22:59:00,16 days ," Next will be windshield wiper day, stock will absolutely rocket 200% on the hype.",0.45,0.1,Positive
2020-09-27 22:59:00,10 days , Would never buy an electric car period. Its one big joke. Gasoline prices are free falling here/ ITs at 1.50 a gallon most places. It will probably drop another 50 cents in months with winter coming. Glut supply period. World wide glut of supply.,0.44999999999999996,0.2,Positive
2020-09-27 22:59:00,10 days , BATTERIES MATERIALS ARE RUNNING OUT>>>>BY THE TIME THE OTHER CATCH UP>>THEY WILL NEED TESLA NEW FORMULA FOR BATTERIES>>>>>THEY WILL BE FORCED TO BUY TESLA PATENTED Batteries>>>BUY ALL DIPS,0.3431818181818182,-0.09621212121212123,Negative
2020-09-27 22:59:00,10 days , OZSC $113 million contract to be closed soon and many more to come,0.3666666666666667,0.3,Positive
2020-09-27 22:59:00,10 days , Why is volume so low?,0.3,0.0,Neutral
2020-09-27 22:59:00,10 days , nice fill,1.0,0.6,Positive
2020-09-27 22:59:00,10 days ," America, USA USA USA, 1 in the automotive sector. Tesla and the US EV startups dominating.",0.0,0.0,Neutral
2020-09-27 22:59:00,10 days ," I predict dump cycle start on 30th. Plan accordingly. Thing going exactly way i predicted on dump pump dump cycles. Only problem is I don't have gut to invest (Also if I do, I am 90% certain that won't go as I predicted).",0.6071428571428571,0.15476190476190477,Positive
2020-09-27 22:59:00,10 days , Long term hold close your eyes and were sunglasses to reflect the glare.,0.4,-0.05,Negative
2020-09-27 22:59:00,10 days , SHOW ME TSLA DEBT !! It like showing TRUMP tax return..,0.0,0.0,Neutral
2020-09-27 22:59:00,10 days ," Bidens climate change plan will fully fund the ev tax credit, pay cash for trading in ice cars and build 500000 charging stations. Trump thinks windmills cause cancer, dropping a nuclear bomb in a hurricane will disperse it and injecting Lysol is a good idea. Vote according to your intellect",0.6000000000000001,0.7,Positive
2020-09-27 22:59:00,10 days , The next president of the United States control the the destiny of stock price this year,0.0,0.0,Neutral
2020-09-27 22:59:00,10 days , CHECK YOUR TAXES....see how much you paid compared to Donald Trump....RIGGED and now HE PASSED MORE TAX CUTS FOR HIMSELF while middle America is taxed MORE....HE GOT YOU AND YOU AND YOU AND YOU AND YOU and....NOT ME,0.2333333333333333,0.2333333333333333,Positive
2020-09-27 22:59:00,10 days , First just give a 15 yr 1 million mile warranty in all Tesla cars. Thiis a smarter answer. Than come out with the 1 million mile battery,0.3333333333333333,0.25,Positive
2020-09-27 22:59:00,10 days , Short squeeze coming...buckle up,0.3,0.0,Neutral
2020-09-27 22:59:00,10 days , $tsla $nio $wkhs,0.0,0.0,Neutral
2020-09-27 22:59:00,10 days , Watch for BIG breakout from $NLST in the next couple weeks. Big news regarding settlement with $GOOG coming.,0.06666666666666667,0.0,Neutral
2020-09-27 22:59:00,10 days , Impressive resistance to outperform the downtrend market!,1.0,1.0,Positive
2020-09-27 22:59:00,10 days , Easy daytrade today,0.8333333333333334,0.43333333333333335,Positive
2020-09-27 22:59:00,10 days , Tesla is looking to acquire a stake in LGs upcoming separated battery business,0.0,0.0,Neutral
2020-09-27 22:59:00,10 days ," We cant keep giving tax breaks to the wealthy, corporations and yes MR president. Stop giving free money to companies like TSLA . And other zombie companies.",0.725,0.25833333333333336,Positive
2020-09-27 22:59:00,10 days , going private at 420.69,0.375,0.0,Neutral
2020-09-27 22:59:00,10 days , I work nights and am going to bed. I hope this is $430 when I wake up,0.0,0.0,Neutral
2020-09-27 22:59:00,10 days ," bought puts aapl & tsla, lets slide down for an hour or two and then climb up on the ladder again",0.2888888888888889,-0.15555555555555559,Negative
2020-09-27 22:59:00,10 days , One thing I do see is that it doesnt move like pre split. The news today would have sent us 100 clicks north. but due to the dilution of shares it moves slower.,0.375,-0.125,Negative
2020-09-11 22:59:00,26 days ," During the 1960's the salaries of CEOs were, on average, just 20 times that of their mid-management employees. Today, the base pay of those at the top is commonly 400 times that of their salaried staff, with many earning orders of magnitude more in stock options and perks. Not enough for Elon Musk",0.5571428571428572,0.03571428571428571,Positive
2020-09-27 22:59:00,10 days , china reporting high sales of our darling. Watch yourassesshorties,0.5399999999999999,0.16,Positive
2020-09-27 22:59:00,10 days ," I bought more today. I have to say it looks a bit toppy here. Will buy more on weakness, if it comes. Easy money here.",0.6111111111111112,0.4777777777777778,Positive
2020-09-27 22:59:00,10 days ," When Gas goes to .50 cents a gallon Tesla won't sell any cars. and the stock will drop to under $100 LOL,LOL,LOL",0.0,0.0,Neutral
2020-09-27 22:59:00,10 days ," hello, I sold 2600 Tdoc to buy 1400 Tesla on Friday. I'm a convert since battery day. that opened my eyes. Tesla is going to 600 within six months no worries. just sayin. glaah.",0.0,0.0,Neutral
2020-09-27 22:59:00,10 days , And rumors has it that tsla is in talk to acquire stake in LG cam....,0.0,0.0,Neutral
2020-09-27 22:59:00,10 days , Buying Tesla shares is like buying a Hamburger at McDonald's for $35,0.0,0.0,Neutral
2020-09-26 22:59:00,11 days , Does anyone know what is the exact date Tesla will release the car sales number?,0.25,0.25,Positive
2020-09-27 22:59:00,10 days , VERY IMPRESSED WOTJ TES:A STOCK>>>>STARTING TO RELAX A LITTLE BUY BUY BUY UNDER 500??>>>TAKING OVER WHOLE INDUSTRY?>>>>TESLA APP COMING,0.6333333333333333,0.33749999999999997,Positive
2020-09-27 22:59:00,10 days , Bought 5 more shares at $417.64. Average is $407.74. would like to make a quick $500 - $1000! Let's get this stock up to $500!!,0.4666666666666666,0.33368055555555554,Positive
2020-09-12 22:59:00,25 days , Everyone is speculating that battery day will drive up the share price. But I think Elon is is using this announcement to showcase something bigger than what we expect. He's full of surprises. I can't wait!,0.525,0.21875,Positive
2020-09-26 22:59:00,11 days , 500 here we come!!!,0.0,0.0,Neutral
2020-09-26 22:59:00,11 days ," Dwayne and thelying articcle about a $25,000 tesla asks -",0.0,0.0,Neutral
2020-09-27 22:59:00,10 days , What happened to $500?,0.0,0.0,Neutral
2020-09-25 22:59:00,12 days ," A survey of nearly 50,000 found that Elon Musks Tesla was the second worst brand for reliability. The consumer group said the expensive electric cars had disastrously high fault rates and lengthy garage stays. One in four owners of the Tesla Model 3, launched in 2019, had suffered at least one problem that had to be fixed by a mechanic.",0.4628571428571428,-0.2057142857142857,Negative
2020-09-27 22:59:00,10 days , TSLA deserved to be a $100 stock tbh,0.0,0.0,Neutral
2020-09-27 22:59:00,10 days , BEV will be replaced by Hydrogen Vehicle in 2035. Maybe sooner.,0.0,0.0,Neutral
2020-09-27 22:59:00,10 days , Hey Donny...so all that information about your fraudulent tax deductions are..TRUE???? gee and we thought you were such a nice man...hahahahaha,0.75,0.3,Positive
2020-09-27 22:59:00,10 days , Looking better--nice sensible rise rather than an unstable rocket.,0.0,0.0,Neutral
