date,date_posted,headline,text
2020-07-12 00:00:00,92 days ,Tesla registrations in California nearly halve in second quarter: data,"Tesla Inc's <TSLA.O> vehicle registrations nearly halved in the U.S. state of California during the second quarter, according to data from Cross-Sell, a marketing research firm that collates title and registration data."
2020-07-12 00:00:00,92 days ,No coronavirus risk to Tesla's Elon Musk after meeting with Oklahoma governor: spokesman,"Tesla Inc Chief Executive Elon Musk and other Tesla employees are not at risk of having contracted the novel coronavirus after a July 3 meeting with Oklahoma's governor, who said on Wednesday he had tested positive for the virus, a spokesman for the governor said."
2020-07-12 00:00:00,92 days ,Tesla secures tax breaks for cybertruck factory in Texas,A central Texas county that includes Austin on Tuesday approved a plan to provide millions in tax subsidies to Tesla Inc <TSLA.O> if it builds a $1.1 billion vehicle factory in the area.
2020-07-12 00:00:00,92 days ,Texas county approves tax subsidies for new Tesla vehicle factory,A central Texas county that includes Austin on Tuesday approved a plan to provide millions in tax subsidies to Tesla Inc if it builds a $1.1 billion vehicle factory in their community.
2020-07-12 00:00:00,92 days ,Free pizza and a 75-foot statue of Musk: the battle for the next Tesla plant,"Tulsa, Oklahoma, is an oil-industry town with a 75-foot (23 m) statue called ""The Golden Driller."""
2020-07-12 00:00:00,92 days ,German court bans Tesla ad statements related to autonomous driving,"Germany has banned Tesla from repeating what a court says are misleading advertising statements relating to the capabilities of the firm's driver assistance systems and to autonomous driving, a Munich judge ruled on Tuesday."
2020-07-12 00:00:00,92 days ,Chongqing city district says it discussed projects with Tesla,"U.S. automaker Tesla Inc <TSLA.O> has met with officials from a district in the city of Chongqing in southwestern China to discuss ""accelerating projects"", the Liangjiang New Area said on Tuesday."
2020-07-12 00:00:00,92 days ,Tesla taps brake on massive stock rally,"Shares of Tesla ended down 3.1% on Monday, tapping the brakes on a rally that has boosted the electric car maker's stock by over 40% in two weeks."
2020-06-12 00:00:00,122 days ,"Elon Musk's net worth zooms past Warren Buffett's, Bloomberg reports","Elon Musk's net worth soared past Warren Buffett on Friday as the chief executive officer of Tesla Inc <TSLA.O> became the seventh richest person in the world, according to the Bloomberg Billionaires Index."
2020-06-12 00:00:00,122 days ,Tesla to hold annual shareholder meet and 'Battery Day' on Sept. 22,"Tesla Inc will hold its annual shareholder meeting in person on Sept. 22 at its Fremont factory in California, the electric carmaker said on Friday."
2020-06-12 00:00:00,122 days ,"MEDIA-Tesla short sellers are down $18 bln this year, including another $4 bln in July- CNBC",-- Source link: https://cnb.cx/3iIUyiy
2020-06-12 00:00:00,122 days ,Tesla rival Rivian adds $2.5 billion investment led by T. Rowe Price,"Electric vehicle startup Rivian, which is backed by Amazon <AMZN.O> and Ford Motor <F.N> and aims to put an electric pickup and SUV in production in 2021, boosted its war chest further with a $2.5-billion investment round led by T. Rowe Price <TROW.O>, Rivian said Friday."
2020-06-12 00:00:00,122 days ,UPDATE 1-Tesla rival Rivian adds $2.5 bln investment led by T. Rowe Price,"Electric vehicle startup Rivian, which is backed by Amazon and Ford Motor and aims to put an electric pickup and SUV in production in 2021, boosted its war chest further with a $2.5-billion investment round led by T. Rowe Price, Rivian said Friday."
2020-06-12 00:00:00,122 days ,Tesla appears poised to electrify S&P 500,"(This story refiles to include full name of S&P Dow Jones Indices in paragraphs 5, 6 and 8)"
2020-06-12 00:00:00,122 days ,"Tesla 'very close' to level 5 autonomous driving technology, Musk says","U.S. electric vehicle maker Tesla Inc <TSLA.O> is ""very close"" to achieving level 5 autonomous driving technology, Chief Executive Elon Musk said on Thursday, referring to the capability to navigate roads without any driver input."
2020-06-12 00:00:00,122 days ,"Tesla very close to Level-5 autonomous driving technology, Musk says","U.S. electric vehicle maker Tesla Inc is ""very close"" to Level-5 autonomous driving technology, its chief executive, Elon Musk, said on Thursday."
2020-06-12 00:00:00,122 days ,Tesla's Musk approaches a $1.8 billion bonanza,"Tesla Inc's blistering stock rally is putting Chief Executive Elon Musk in reach of a payday potentially worth $1.8 billion, his second jackpot from the electric car maker in about two months."
2020-06-12 00:00:00,122 days ,"Cars, a cocktail and a celebrity: South Koreans succumb to Tesla fever","From an eponymous cocktail to eager buyers following the shipping routes of long-awaited cars, Tesla Inc <TSLA.O> is having a moment in South Korea, particularly among tech-savvy professionals."
2020-06-12 00:00:00,122 days ,"Tesla China sold 14,954 Model 3 vehicles in June, up 35% on the month","U.S. electric vehicle maker Tesla Inc <TSLA.O> sold 14,954 Shanghai-made Model 3 vehicles in China in June, up 35% month-on-month, according to the China Passenger Car Association (CPCA)."
2020-06-12 00:00:00,122 days ,Panasonic CEO says Tesla's Elon Musk a 'genius' who can be 'overly optimistic',"Tesla's Chief Executive Officer Elon Musk is ""a genius who defies common sense and can be overly optimistic,"" Panasonic's <6752.T> CEO said on Tuesday, as the Japanese firm cautiously moves to expand a battery partnership with the U.S. carmaker."
2020-06-12 00:00:00,122 days ,Tesla shares surge 13% as strong deliveries drive profit optimism,"Shares of Tesla Inc <TSLA.O> surged 13% to a record high on Monday, extending their rally to over 40% in five sessions after analysts raised their price targets on the electric car maker following its strong quarterly deliveries."
2020-06-12 00:00:00,122 days ,Tesla shares surge 10% as strong deliveries drive profit optimism,"Shares of Tesla surged 10% to a record high on Monday, extending their rally to nearly 40% in five sessions after analysts raised their price targets on the electric car maker following its strong quarterly deliveries."
2020-06-12 00:00:00,122 days ,Tesla mocks shortsellers with sale of red satin shorts,"After surpassing Toyota Motor Corp as the world's most valuable automaker and stunning with forecast-beating deliveries, Tesla Inc has taken time out to poke fun at the company's naysayers - with sales of red satin shorts."
2020-06-12 00:00:00,122 days ,LG Chem to produce Tesla batteries in South Korea this year as demand grows: source,"South Korea's LG Chem Ltd plans to start producing batteries for Tesla Inc vehicles at a domestic factory this year after the U.S. electric carmaker raised orders to cope with demand, a person familiar with the matter said on Friday."
2020-06-12 00:00:00,122 days ,"Breakingviews - Viewsroom: Wirecard, Hong Kong and Tesla","The German fintech scandal shines a light on its hapless regulator; China’s new security law stinks up the fragrant harbor and Elon Musk hasn’t just surpassed Toyota in market value, he’s becoming as rich as Croesus. Breakingviews columnists around the world weigh in."
2020-06-12 00:00:00,122 days ,Tesla denies reports of firing employees who chose to stay at home,Tesla Inc <TSLA.O> on Thursday denied media reports and said it had not fired employees who chose to stay at home during the coronavirus pandemic over safety concerns at the carmaker's California factory.
2020-06-12 00:00:00,122 days ,"BRIEF-Tesla Says Recent Reports That We Have Terminated Employees Due To Their Concerns Over Health Practices Are ""Fundamentally Untrue""","* TESLA INC - RECENT REPORTS THAT WE HAVE TERMINATED EMPLOYEES DUE TO THEIR CONCERNS OVER HEALTH PRACTICES ARE ""FUNDAMENTALLY UNTRUE"""
2020-06-12 00:00:00,122 days ,Tesla to make molecule printers for German COVID-19 vaccine developer CureVac,"Tesla Inc is building mobile molecule printers to help make the potential COVID-19 vaccine being developed by CureVac in Germany, the electric-car maker's Chief Executive Officer, Elon Musk, tweeted on Wednesday."
2020-06-12 00:00:00,122 days ,UPDATE 2-Tesla to make molecule printers for COVID-19 vaccine developer CureVac,"Tesla Inc is building mobile molecule printers to help make the potential COVID-19 vaccine being developed by CureVac in Germany, the electric-car maker's CEO Elon Musk tweeted on Wednesday."
2020-06-12 00:00:00,122 days ,"Breakingviews - Corona Capital: Tesla, OPEC","Corona Capital is a daily column updated throughout the day by Breakingviews columnists around the world with short, sharp pandemic-related insights."
2020-06-12 00:00:00,122 days ,Tesla's 'jaw-dropping' second-quarter deliveries send shares surging,"Tesla Inc <TSLA.O> outpaced analyst estimates for second-quarter vehicle deliveries on Thursday, defying a trend of plummeting sales in the wider auto industry as coronavirus-linked lockdown orders kept shoppers at home, and sending its shares up 8%."
2020-06-12 00:00:00,122 days ,Tesla beats vehicle delivery estimates for second quarter,"Tesla Inc on Thursday beat Wall Street estimates for second-quarter vehicle deliveries, as lockdowns imposed globally to combat the spread of the coronavirus begin to ease."
2020-06-12 00:00:00,122 days ,Musk says Tesla is building 'RNA microfactories' for CureVac,"Tesla Inc is building ""RNA microfactories"" for coronavirus vaccine developer CureVac in Germany, the electric carmaker's chief executive officer, Elon Musk, tweeted on Wednesday."
2020-06-12 00:00:00,122 days ,Tesla becomes most valuable automaker in latest stock rally,Tesla Inc on Wednesday became the highest-valued automaker as its shares surged to record highs and the electric carmaker's market capitalization overtook that of former front runner Toyota Motors Corp.
2020-06-12 00:00:00,122 days ,MEDIA-Tesla removes batteries from scaled-back Berlin factory plans - Bloomberg News,-- Source link: https://bloom.bg/3eR2j3A
2020-06-12 00:00:00,122 days ,Tesla's Musk calls on workers to help company break even in second quarter,Tesla Inc <TSLA.O> chief Elon Musk in an internal email called on employees to work hard to allow the electric car maker to break even in the second quarter despite the coronavirus pandemic.
