date,headline,Subjectivity,Polarity,Analysis
2017-10-13,deals of the day-mergers and acquisitions,0.0,0.0,Neutral
2017-10-13,breakingviews - tesla is risky vehicle for saudi reform drive,0.0,0.0,Neutral
2017-10-13,corrected-update 2-tesla forms three-member panel to decide on any musk deal,0.0,0.0,Neutral
2017-10-13,"tesla forms special committee, has no formal proposal from musk",0.5714285714285714,0.35714285714285715,Positive
2017-10-13,rpt-keeping tesla shares may not be an option for some big funds,0.1,0.0,Neutral
2017-10-13,column-elon musk just made it easier for shareholders to sue tesla for fraud: frankel,0.0,0.0,Neutral
2017-10-13,elon musk just made it easier for shareholders to sue tesla for fraud,0.0,0.0,Neutral
2017-10-13,"tesla's slow disclosure raises governance, social media concerns",0.2333333333333333,-0.13333333333333336,Negative
2017-10-13,musk says saudi fund expressed support for taking tesla private,0.375,0.0,Neutral
2017-10-13,exclusive: saudi arabia's pif has shown no interest in bankrolling tesla buyout - sources,0.0,0.0,Neutral
2017-10-13,"lawsuits accuse tesla's musk of fraud over tweets, going-private proposal",0.0,0.0,Neutral
2017-10-13,tesla ceo musk accused in lawsuit of defrauding shareholders,0.0,0.0,Neutral
2017-10-13,exclusive: tesla's board seeking more information on musk's financing plan - sources,0.5,0.5,Positive
2017-10-13,timeline: main events in tesla's history as a public company,0.19999999999999998,0.08333333333333333,Positive
2017-10-13,"doug field, former tesla engineering chief, returns to apple",0.0,0.0,Neutral
2017-10-13,tesla short-sellers back in force as shares remain shaky,0.25,-0.16666666666666666,Negative
2017-10-13,"tesla shares fall 5 percent on wall street skepticism, sec probe reports",0.6,-0.1,Negative
2017-10-13,breakingviews - tesla gets a lesson in buyout realities,0.0,0.0,Neutral
2017-10-13,sec intensifying tesla probe - bbg,0.6,-0.1,Negative
2017-10-13,breakingviews - viewsroom: tesla’s wild and crazy ride,0.65,-0.25,Negative
2017-10-13,tesla shares fall as investors await musk's funding plan,0.0,0.0,Neutral
2017-10-13,is spacex the model for a private tesla?,0.375,0.0,Neutral
2017-10-13,musk's tesla buyout plan could test wall street's nerves,0.0,0.0,Neutral
2017-10-13,sec examining musk's tweets on taking tesla private: wsj,0.4875,-0.05,Negative
2017-10-13,a look at tesla's nine-member board,0.0,0.0,Neutral
2017-10-13,tesla's board says musk started go-private talks last week,0.06666666666666667,0.0,Neutral
2017-10-13,wall street sees funding hurdle to musk's plan to take tesla private,0.375,0.0,Neutral
2017-10-13,elon musk's tesla buyout would reengineer take-private deals,0.0,0.0,Neutral
2017-10-13,inside tesla's troubled new york solar factory,0.7272727272727273,-0.18181818181818182,Negative
2017-10-13,rpt-musk plan to privatize tesla pushes $2.3 bln of debt above conversion price,0.1,0.0,Neutral
2017-10-13,rpt--elon musk's tesla buyout would reengineer take-private deals,0.0,0.0,Neutral
2017-10-13,rpt-insight-inside tesla's troubled new york solar factory,0.7272727272727273,-0.18181818181818182,Negative
2017-10-13,"elon musk says taking tesla private is 'best path,' shares jump",0.3375,0.5,Positive
2017-10-13,musk plan to privatize tesla pushes $2.3 billion of debt above conversion price,0.1,0.0,Neutral
2017-10-13,musk plan to privatize tesla pushes $2.3 bln of debt above conversion price,0.1,0.0,Neutral
2017-10-13,breakingviews - tesla buyout would need to go short on leverage,0.3,0.0,Neutral
2017-10-13,"tesla call options soar on musk tweet, short-sellers hit",0.0,0.0,Neutral
2017-10-13,tesla buyout would add to year of pain for short-sellers,0.0,0.0,Neutral
2017-10-13,"update 3-tesla call options soar on musk tweet, short-sellers hit",0.0,0.0,Neutral
2017-10-13,tesla statement on potential deal to go private,0.6875,0.0,Neutral
2017-10-13,full text-tesla statement on potential deal to go private,0.6416666666666667,0.11666666666666665,Positive
2017-10-13,tesla options bulls reap windfall on musk's going private tweet,0.375,0.0,Neutral
2017-10-13,tesla shares halted after musk tweet about going private,0.375,0.0,Neutral
2017-10-13,"corrected-update 3-elon musk considers taking tesla private in tweet, shares rise",0.375,0.0,Neutral
2017-10-13,tesla starts hiring for new $2 billion shanghai plant,0.45454545454545453,0.13636363636363635,Positive
2017-10-13,saudi sovereign fund pif has bought a below 5 percent stake in tesla: source,0.0,0.0,Neutral
2017-10-13,saudi sovereign fund builds 3 to 5 percent stake in tesla: ft,0.0,0.0,Neutral
2017-10-13,tesla starts hiring for new $2 bln shanghai plant,0.45454545454545453,0.13636363636363635,Positive
2017-10-13,"tesla shares spike, dealing short-sellers a $1.7 billion loss",0.0,0.0,Neutral
2017-10-13,"tesla shares surge as investors embrace cash comments, musk apology",0.0,0.0,Neutral
2017-10-13,"corrected-update 2-tesla shares spike, dealing short-sellers a $1.1-billion loss",0.0,0.0,Neutral
2017-10-13,"tesla shares jump after cash burn worries abate, musk apologizes to street",0.0,0.0,Neutral
2017-10-13,tesla flags promise of profit as model 3 production steadies,0.0,0.0,Neutral
2017-10-13,tesla will tap local debt to fund $2 billion shanghai gigafactory: musk,0.0,0.0,Neutral
2017-10-13,tesla will tap local debt to fund $2 bln shanghai gigafactory -musk,0.0,0.0,Neutral
2017-10-13,breakingviews - elon musk ekes out tesla breathing space,0.0,0.0,Neutral
2017-10-13,update 1-tesla expects to hit more than 6000/week model 3 production rate,0.5,0.5,Positive
2017-10-13,tesla expects to hit more than 6000/week model 3 production rate,0.5,0.5,Positive
2017-10-13,tesla second-quarter report could be an $850 million boon or bane for short-sellers,0.0,0.0,Neutral
2017-10-13,tesla plans to raise funds for its china factory: bloomberg,0.0,0.0,Neutral
2017-10-13,greenlight's bet against tesla crashes fund's second-quarter returns,0.0,0.0,Neutral
2017-10-13,tesla plans to invest $5 bln building factory in china - bloomberg,0.0,0.0,Neutral
2017-10-13,panasonic expects tesla battery biz to contribute to profit as early as october,0.3,0.1,Positive
2017-10-13,tesla explores building gigafactory in europe: wall street journal,0.0,0.0,Neutral
2017-10-13,tesla explores building gigafactory in europe  - wsj,0.0,0.0,Neutral
2017-10-13,interactive brokers increases margin requirement for tesla,0.0,0.0,Neutral
2017-10-13,tesla says supplier discount request was for ongoing projects,0.0,0.0,Neutral
2017-10-13,tesla shares drop after report on supplier talks,0.0,0.0,Neutral
2017-10-13,exclusive: tesla's battery maker suspends cobalt supplier amid sanctions concern,0.0,0.0,Neutral
2017-10-13,"germany forces 1,050 tesla owners to forgo electric car bonus",0.0,0.0,Neutral
2017-10-13,tesla's musk apologizes for comments on british caver,0.0,0.0,Neutral
2017-10-13,"germany forces 1,050 tesla owners to forgo electric car bonus",0.0,0.0,Neutral
2017-10-13,"british caver says he approached by u.s., british lawyers over musk's comments",0.0,0.0,Neutral
2017-10-13,tesla model 3 is most profitable electric car: consultant,0.5,0.5,Positive
2017-10-13,tesla shares fall after ceo musk abuses british caver,0.0,0.0,Neutral
2017-10-13,breakingviews - elon musk outburst puts tesla board on the spot,0.0,0.0,Neutral
2017-10-13,tesla shares fall 3.5 pct after ceo musk abuses british diver,0.0,0.0,Neutral
2017-10-13,"tesla hits 200,000 cars, meaning lower tax credit for buyers",0.0,0.0,Neutral
2017-10-13,"tesla delivers 200,000 cars, tax credit for future buyers to be lower",0.125,0.0,Neutral
2017-10-13,"after tesla deal, shanghai to speed up cancellation of foreign ownership limits",0.125,-0.125,Negative
2017-10-13,tesla goes big in china with shanghai plant,0.1,0.0,Neutral
2017-10-13,tesla moves first to hike prices in china as trade war hits car makers,0.3333333333333333,0.25,Positive
2017-10-13,"tesla to open plant in shanghai with annual capacity of 500,000 cars -local media",0.25,0.0,Neutral
2017-10-13,norway denies holding up tesla move to improve service,0.0,0.0,Neutral
2017-10-13,california agency opens third probe into tesla's fremont factory,0.0,0.0,Neutral
2017-10-13,refile-california agency opens third probe into tesla's fremont factory,0.0,0.0,Neutral
2017-10-13,"shouting ceo, changing rules: inside tesla's model 3-building sprint",0.0,0.0,Neutral
2017-10-13,"tesla shares skid further on concern over model 3, report on brake test",0.5,0.0,Neutral
2017-10-13,"corrected-rpt-shouting ceo, changing rules: inside tesla's model 3-building sprint",0.0,0.0,Neutral
2017-10-13,"corrected-shouting ceo, changing rules: inside tesla's model 3-building sprint",0.0,0.0,Neutral
2017-10-13,tesla's all-nighter to hit production goal fails to convince wall street,0.3,-0.5,Negative
2017-10-13,tesla engineering head doug field steps down,0.2888888888888889,-0.15555555555555559,Negative
2017-10-13,tesla shares fall after automaker hits production milestone,0.0,0.0,Neutral
2017-10-13,tesla shares fall after automaker hits production milestone,0.0,0.0,Neutral
2017-10-13,"tesla hits 5,000 model 3 production target",0.0,0.0,Neutral
2017-10-13,"exclusive: tesla hits model 3 manufacturing milestone, hours after deadline - factory sources",0.0,0.0,Neutral
2017-10-13,panasonic to consider more investment in tesla's gigafactory if asked: executive,0.5,0.5,Positive
2017-10-13,panasonic would consider additional investment in tesla's gigafactory if requested -exec,0.0,0.0,Neutral
2017-10-13,"tesla lagging on model 3 production, workers say",0.0,0.0,Neutral
2017-10-13,panasonic flags battery cell shortages as tesla model 3 output picks up,0.0,0.0,Neutral
2017-10-13,battery in fatal florida tesla crash reignited twice: ntsb report,0.0,0.0,Neutral
2017-10-13,battery in fatal tesla crash in florida reignited twice -ntsb report,0.0,0.0,Neutral
2017-10-13,"tesla recycling machine catches fire at fremont, california campus",0.0,0.0,Neutral
2017-10-13,exclusive: tesla to close a dozen solar facilities in nine states - documents,0.0,0.0,Neutral
2017-10-13,tesla suffers fire thursday at fremont campus,0.7,-0.6,Negative
2017-10-13,tesla accuses former employee of hacking and transferring data,0.0,0.0,Neutral
2017-10-13,tesla's musk says germany a front runner for europe gigafactory,0.0,0.0,Neutral
2017-10-13,ceo musk emails staff alleging employee 'sabotage',0.0,0.0,Neutral
2017-10-13,u.s. regulator to send observer for tesla probe of model s fire,0.0,0.0,Neutral
2017-10-13,"elon musk buys 72,500 of tesla shares",0.0,0.0,Neutral
2017-10-13,tesla cuts 9 percent of workforce in search for profit,0.0,0.0,Neutral
2017-10-13,breakingviews - tesla job cull is more signal than maneuver,0.5,0.5,Positive
2017-10-13,tesla short sellers $2 billion in the red for june as shares soar,0.15,0.0,Neutral
2017-10-13,tesla short sellers $2 bln in the red for june as shares soar,0.15,0.0,Neutral
2017-10-13,corrected-update 2-tesla cuts 9 percent of workforce in search for profit,0.0,0.0,Neutral
2017-10-13,tesla to cut 9 pct of jobs - bloomberg,0.0,0.0,Neutral
2017-10-13,worker testifies that tesla stopped him from organizing union,0.0,0.0,Neutral
2017-10-13,worker testifies that tesla stopped him from organizing union,0.0,0.0,Neutral
2017-10-13,tesla's autopilot to get 'full self-driving feature' in august,0.55,0.35,Positive
2017-10-13,"tesla's autopilot to get ""full self-driving feature"" in august",0.55,0.35,Positive
2017-10-13,"shareholder lawsuit attacks musk's pay, seeks to overhaul tesla board",0.0,0.0,Neutral
2017-10-13,porsche to name all-electric model taycan,0.0,0.0,Neutral
2017-10-13,"daimler fights tesla, vw with new electric big rig truck",0.2772727272727273,0.06818181818181818,Positive
2017-10-13,tesla shares rise as musk says model 3 set to hit target,0.0,0.0,Neutral
2017-10-13,us stocks-banks lift s&p; tesla drives nasdaq to record high,0.5399999999999999,0.16,Positive
2017-10-13,"us stocks-tech stocks mixed after recent surge; banks lift s&p, dow",0.25,0.0,Neutral
2017-10-13,tesla shares rise as musk says model 3 set to hit target,0.0,0.0,Neutral
2017-10-13,"us stocks snapshot-wall st opens higher, nasdaq ticks to another record",0.5,0.25,Positive
2017-10-13,world's top wealth fund opposed musk's double role at tesla,0.25,0.25,Positive
2017-10-13,tesla 'quite likely' to meet model 3 goal; musk remains chairman,1.0,0.0,Neutral
2017-10-13,tesla shareholders defeat proposal to separate musk's roles,0.0,0.0,Neutral
2017-10-13,enphase energy names former tesla executive as cfo,0.0,0.0,Neutral
2017-10-13,big tesla investors look like firewall for elon musk,0.1,0.0,Neutral
2017-10-13,consumer reports recommends tesla's model 3 after braking fix,0.0,0.0,Neutral
2017-10-13,consumer reports now recommends tesla's model 3,0.0,0.0,Neutral
2017-10-13,tesla hits parked california police vehicle; driver blames 'autopilot',0.0,0.0,Neutral
2017-10-13,tesla seeks to dismiss securities fraud lawsuit: u.s. court document,0.0,0.0,Neutral
2017-10-13,exclusive: tesla flies in new battery production line for gigafactory,0.45454545454545453,0.13636363636363635,Positive
2017-10-13,tesla agrees to settle class action over autopilot billed as 'safer',0.1,0.1,Positive
2017-10-13,tesla hires new chief financial officer for china,0.22727272727272727,0.06818181818181818,Positive
2017-10-13,update 1-tesla hires new chief financial officer for china,0.22727272727272727,0.06818181818181818,Positive
2017-10-13,"tesla's musk bashes media, proposes credibility check",0.0,0.0,Neutral
2017-10-13,uaw accuses musk of threatening tesla workers over unionization,0.0,0.0,Neutral
2017-10-13,union accuses tesla ceo musk of threatening workers,0.0,0.0,Neutral
2017-10-13,tesla shares seen rising despite 'fever pitch' of bad news: analyst,0.6666666666666666,-0.6999999999999998,Negative
2017-10-13,tesla shares poised to rise after 'fever pitch' of bad news - analyst,0.6666666666666666,-0.6999999999999998,Negative
2017-10-13,consumer groups ask u.s. agency to probe tesla 'autopilot' ads,0.0,0.0,Neutral
2017-10-13,tesla model 3 registrations zip past rivals in california,0.25,-0.25,Negative
2017-10-13,refile-consumer groups ask u.s. agency to probe tesla 'autopilot' ads,0.0,0.0,Neutral
2017-10-13,"tesla trims up to $14,000 off model x in china after tariff cuts",0.0,0.0,Neutral
2017-10-13,consumer reports to retest tesla model 3 after brake fix,0.0,0.0,Neutral
2017-10-13,tesla hires snap exec as engineering vp,0.0,0.0,Neutral
2017-10-13,corrected-snap's stuart bowers joins tesla as vp of engineering,0.0,0.0,Neutral
2017-10-13,brief-snap says stuart bowers will be leaving co to join tesla,0.0,0.0,Neutral
2017-10-13,"brief-tesla says snap's stuart bowers is joining co as vp, engineering",0.0,0.0,Neutral
2017-10-13,"brief-tesla hires snap's vp of monetization, stuart bowers, to be co's vp of engineering - cheddar",0.0,0.0,Neutral
2017-10-13,"tesla's musk admits model 3 braking flaw, promises fix",0.0,0.0,Neutral
2017-10-13,brief-musk says looks like tesla model 3 braking weakness can be fixed with firmware update,0.2,0.1,Positive
2017-10-13,tesla model 3 fails to get consumer reports nod due to 'big flaws',0.25833333333333336,-0.20833333333333334,Negative
2017-10-13,brief-consumer reports says tesla model 3 falls short of a cr recommendation,0.3,0.0,Neutral
2017-10-13,tesla's model 3 review falls short of consumer reports endorsement,0.3,0.0,Neutral
2017-10-13,brief-tesla issues response to consumer reports' model 3 review,0.0,0.0,Neutral
2017-10-13,tesla's model 3 review falls short of consumer reports endorsement,0.3,0.0,Neutral
2017-10-13,model 3 price hype helps tesla shares bounce,0.0,0.0,Neutral
2017-10-13,"rpt-update 1-iss sides against two tesla directors, backs split of musk's roles",0.0,0.0,Neutral
2017-10-13,"iss sides against two tesla directors, backs split of musk's roles",0.0,0.0,Neutral
2017-10-13,proxy adviser iss recommends votes against two tesla directors,0.0,0.0,Neutral
2017-10-13,mercedes-benz to make tesla-rivalling electric compact car,0.0,0.0,Neutral
2017-10-13,mercedes-benz to make tesla-rivalling electric compact car,0.0,0.0,Neutral
2017-10-13,australia's kidman resources to supply lithium for tesla cars,0.0,0.0,Neutral
2017-10-13,george soros' bet on tesla could see other investors follow suit,0.375,-0.125,Negative
2017-10-13,australia's kidman resources to supply lithium hydroxide to tesla inc,0.0,0.0,Neutral
2017-10-13,brief-kidman resources enters binding lithium hydroxide offtake agreement with tesla,0.0,0.0,Neutral
2017-10-13,meet tesla's new bondholder: billionaire george soros,0.45454545454545453,0.13636363636363635,Positive
2017-10-13,tesla loses two top executives at energy unit: bloomberg,0.3,0.1,Positive
2017-10-13,proxy adviser glass lewis opposes tesla board renominations,0.0,0.0,Neutral
2017-10-13,proxy adviser glass lewis opposes tesla board renominations,0.0,0.0,Neutral
2017-10-13,tesla loses two top executives at energy unit - bloomberg,0.3,0.1,Positive
2017-10-13,factbox: tesla executive departures since 2016,0.0,0.0,Neutral
2017-10-13,tesla to produce more than 500 model 3s per day this week: electrek,0.5,0.5,Positive
2017-10-13,tesla executive departures since 2016,0.0,0.0,Neutral
2017-10-13,tesla plans six-day stoppage at factory for assembly line fixes: sources,0.0,0.0,Neutral
2017-10-13,"brief-tesla model 3 production to ‘likely exceed’ 500 cars per day this week, says elon musk - electrek",1.0,0.0,Neutral
2017-10-13,musk says 'thorough reorganization' underway at tesla,0.0,0.0,Neutral
2017-10-13,brief-tesla ceo elon musk tells employees in a memo that company will undergo a management restructuring - spokesman,0.0,0.0,Neutral
2017-10-13,"brief-elon musk tells employees that tesla will undergo a management restructuring, according to memo - wsj reporter tweet",0.0,0.0,Neutral
2017-10-13,"brief-tesla considered adding eye tracking,steering-wheel sensors to autopilot system - wsj",0.0,0.0,Neutral
2017-10-13,tesla registers shanghai electric car firm ahead of ownership rule change,0.4,-0.2,Negative
2017-10-13,tesla executive schwall joins alphabet's waymo,0.0,0.0,Neutral
2017-10-13,tesla executive schwall leaves for alphabet's waymo - wsj,0.0,0.0,Neutral
2017-10-13,"tesla engineering head, doug field, takes break from company",0.0,0.0,Neutral
2017-10-13,brief-tesla's musk says co to enable orders end of next week for dual motor awd & performance,0.0,0.0,Neutral
2017-10-13,u.s. safety agency reviewing fatal tesla crash in florida,0.0,0.0,Neutral
2017-10-13,brief-tesla ceo musk says planning to launch tesla in turkey later this year - tweet,0.0,0.0,Neutral
2017-10-13,autopilot was not engaged during florida model s crash -tesla,0.0,0.0,Neutral
2017-10-13,japan's panasonic says it could make batteries with tesla in china,0.0,0.0,Neutral
2017-10-13,brief-panasonic ceo says could jointly produce ev batteries with tesla in china,0.0,0.0,Neutral
2017-10-13,u.s. safety board probes fatal tesla accident in florida,0.0,0.0,Neutral
2017-10-13,"brief-ctw investment urges tesla shareholders to vote against re-election of directors antonio gracias, kimball musk, and james murdoch",0.0,0.0,Neutral
2017-10-13,tesla offers fremont factory to boost liquidity -ifr news,0.0,0.1,Positive
2017-10-13,"audi eyes 800,000 electric and hybrid car sales in 2025",0.0,0.0,Neutral
2017-10-13,brief-tesla says we continually evaluate capital expenditure needs & may raise additional capital to fund growth of business,0.0,0.0,Neutral
2017-10-13,factbox: musk seeks to soothe wall street nerves after snub,0.0,0.0,Neutral
2017-10-13,"tesla shares, bonds drop as ceo musk bites hand of wall street",0.0,0.0,Neutral
2017-10-13,"rpt-investor who mesmerized musk on conference call opened ""pandora's box""",0.0,0.0,Neutral
2017-10-13,hedge fund heaps criticism on tesla after musk's conference call,0.0,0.0,Neutral
2017-10-13,"musk's conduct, tesla stock slide make $700 million profit for short-sellers",0.0,0.0,Neutral
2017-10-13,"the price of musk cutting off analysts? for tesla, it's $2 billion",0.9,-0.6,Negative
2017-10-13,tesla faces angry wall street as ceo musk snubs analysts on call,1.0,-0.5,Negative
2017-10-13,design patent case against tesla holds no truck with experts,0.0,0.0,Neutral
2017-10-13,u.s. safety agency says 'did not assess' tesla autopilot effectiveness,0.0,0.0,Neutral
2017-10-13,breakingviews - tesla speeding toward capital raise crunch time,0.0,0.0,Neutral
2017-10-13,brief-tesla reports q1 gaap net loss of $4.19 per share,0.0,0.0,Neutral
2017-10-13,u.s. safety agency: prior probe did not assess 'effectiveness' of tesla autopilot,0.0,0.0,Neutral
2017-10-13,tesla model 3 production target on track,0.0,0.0,Neutral
2017-10-13,nikola motor sues tesla alleging design patent violation,0.0,0.0,Neutral
2017-10-13,tesla's board against proposal to require independent chairman,0.125,0.0,Neutral
2017-10-13,musk's 'no new capital' promise faces scrutiny when tesla reports results,0.45454545454545453,-0.06818181818181818,Negative
2017-10-13,tesla autopilot chief leaves to join intel,0.0,0.0,Neutral
2017-10-13,"brief-kynikos' chanos says is short tesla, dunkin brands, restaurant brands - cnbc",0.3,0.0,Neutral
2017-10-13,"tesla's head of autopilot leaves, ex-apple exec to succeed",0.0,0.0,Neutral
2017-10-13,brief-tesla's autopilot chief jim keller has stepped down from role,0.2888888888888889,-0.15555555555555559,Negative
2017-10-13,"tesla aiming to build 6,000 model 3 cars per week by end-june: report",0.0,0.0,Neutral
2017-10-13,tesla production pause adds to model 3 concerns,0.0,0.0,Neutral
2017-10-13,tesla says model 3 production shut down temporarily,0.2888888888888889,-0.15555555555555559,Negative
2017-10-13,rpt-tesla temporarily shuts down model 3 production in fremont,0.2888888888888889,-0.15555555555555559,Negative
2017-10-13,tesla temporarily shuts down model 3 production in fremont,0.2888888888888889,-0.15555555555555559,Negative
2017-10-13,brief-tesla is temporarily shutting down model 3 production - buzzfeed news,0.2888888888888889,-0.15555555555555559,Negative
2017-10-13,brief-tesla inc comments on article published in reveal,0.0,0.0,Neutral
2017-10-13,"musk insists tesla does not need more capital, predicts profit soon",0.5,0.5,Positive
2017-10-13,"brief-elon musk in response to cbs report tweets - ""yes, excessive automation at tesla was a mistake""",1.0,-0.25,Negative
2017-10-13,"tesla to be profitable in q3, q4 - musk tweets",0.0,0.0,Neutral
2017-10-13,brief-elon musk says tesla will be profitable & cash flow positive in q3 & q4 - tweet,0.5454545454545454,0.22727272727272727,Positive
2017-10-13,"tesla, ntsb clash over autopilot investigation",0.0,0.0,Neutral
2017-10-13,auto industry lawyers warn automated driving hype will be a legal matter,0.2,0.2,Positive
2017-10-13,tesla withdraws as party to ntsb 'autopilot' crash investigation,0.0,0.0,Neutral
2017-10-13,"family of tesla crash driver hires law firm, questions autopilot",0.4,-0.2,Negative
2017-10-13,exclusive: tesla targets november 2019 for start of model y production - sources,0.0,0.0,Neutral
2017-10-13,brief-tesla comments on family of tesla crash driver hiring law firm,0.4,-0.2,Negative
2017-10-13,family of driver killed in tesla car crash hires law firm,0.2,-0.2,Negative
2017-10-13,bp teams up with tesla to venture into battery storage for windfarm,0.0,0.0,Neutral
2017-10-13,"tesla to recall 8,898 vehicles in china from june 28: china quality watchdog",0.0,0.0,Neutral
2017-10-13,"tesla to recall 8,898 vehicles in china from june 28 - china quality watchdog",0.0,0.0,Neutral
2017-10-13,tesla says no need for capital raise as model 3 output rises,0.0,0.0,Neutral
2017-10-13,investors raise bets against tesla shares - s3 partners,0.0,0.0,Neutral
2017-10-13,update 3-investors raise bets against tesla shares -s3 partners,0.0,0.0,Neutral
2017-10-13,corrected-update 2-tesla says no need for capital raise as model 3 output rises,0.0,0.0,Neutral
2017-10-13,"brief-tesla says q1 production totaled 34,494 vehicles, a 40 pct increase from q4",0.0,0.0,Neutral
2017-10-13,tesla shares fall on worries about model 3 production rate,0.0,0.0,Neutral
2017-10-13,"brief-tesla spokesperson says model 3 production is ""highest priority"", so elon musk is focusing time there while doug field focuses on vehicle engineering",0.0,0.0,Neutral
2017-10-13,"tesla making 2,000 model 3s per week: report",0.0,0.0,Neutral
2017-10-13,"brief-tesla making 2,000 model 3s per week, missing q1 target - jalopnik",0.05,-0.2,Negative
2017-10-13,u.s. safety agency criticizes tesla crash data release,0.0,0.0,Neutral
2017-10-13,brief-tesla inc  - an update on last week's accident,0.06666666666666667,0.0,Neutral
2017-10-13,tesla shares recover as company pushes to hit model 3 target,0.0,0.0,Neutral
2017-10-13,elon musk runs tesla – and that means shareholders can sue,0.0,0.0,Neutral
2017-10-13,tesla shareholder lawsuit against solarcity deal set to proceed,0.0,0.0,Neutral
2017-10-13,"tesla returned to german subsidies list, ending row",0.0,0.0,Neutral
2017-10-13,"tesla returned to german subsidies list, ending row",0.0,0.0,Neutral
2017-10-13,"tesla shares dive again, stung by fatal crash, credit downgrade",0.0,0.0,Neutral
2017-10-13,extreme bearish options on tesla making money as stock dives,1.0,-0.125,Negative
2017-10-13,"u.s. opens probe into fatal tesla crash, fire in california",0.0,0.0,Neutral
2017-10-13,tesla shares fall sharply for second straight day,0.3833333333333333,0.025000000000000005,Positive
2017-10-13,brief-fedex reserves 20 tesla semi electric trucks,0.0,0.0,Neutral
2017-10-13,"musk deletes facebook pages of tesla, spacex after challenged on twitter",0.0,0.0,Neutral
2017-10-13,world's top wealth fund says opposed musk's $2.6 billion pay deal,0.5,0.5,Positive
2017-10-13,tesla shareholders approve ceo musk's $2.6 billion compensation plan,0.0,0.0,Neutral
2017-10-13,norway's wealth fund opposed tesla chief's stock option plan,0.0,0.0,Neutral
2017-10-13,brief-tesla says 96.8 mln votes were cast in favor of ceo elon musk's compensation plan,0.0,0.0,Neutral
2017-10-13,brief-tesla shareholders approve musk compensation plan - cnbc ,0.0,0.0,Neutral
2017-10-13,pension fund calstrs opposes tesla's compensation package for musk,0.0,0.0,Neutral
2017-10-13,tesla denies musk in talks with israeli ai vision firm cortica,0.4,-0.2,Negative
2017-10-13,elon musk in talks with israeli ai vision firm cortica -report,0.4,-0.2,Negative
2017-10-13,democrats cite tesla probe in raising self-driving car bill concerns,0.0,0.0,Neutral
2017-10-13,"tesla says model s, model x production efficiency much improved",0.2,0.2,Positive
2017-10-13,tesla's electric motor shift to spur demand for rare earth neodymium,0.9,0.3,Positive
2017-10-13,brief-tesla says board recommends a vote “for” the ceo performance award,0.0,0.0,Neutral
2017-10-13,"tesla chief musk says china trade rules uneven, asks trump for help",0.2,-0.2,Negative
2017-10-13,tesla's $2.6 billion stock award for musk is too high: iss,0.5399999999999999,0.16,Positive
2017-10-13,tesla accounting chief eric branderiz steps down,0.2888888888888889,-0.15555555555555559,Negative
2017-10-13,refile-proxy firm iss joins glass lewis to oppose tesla's stock award to musk,0.4,-0.2,Negative
2017-10-13,tesla chief executive asks trump for 'fair outcome' on china trade,0.9,0.7,Positive
2017-10-13,brief-iss recommends voting against tesla's proposal to approve stock option grant to musk,0.0,0.0,Neutral
2017-10-13,"tesla delays, tax credit concerns spur sales of chevy bolts",0.0,0.0,Neutral
2017-10-13,"tesla delays, tax credit concerns spur sales of chevy bolts",0.0,0.0,Neutral
2017-10-13,"tesla sticks by model 3 target, warns spending could rise in 2018",0.0,0.0,Neutral
2017-10-13,brief-tesla inc says cfo deepak ahuja's fy 2017 total compensation was $15.5 mln - sec filing,0.675,-0.05,Negative
2017-10-13,lyft hires tesla executive jon mcneill as coo,0.0,0.0,Neutral
2017-10-13,"corrected-update 3-tesla sticks by model 3 target, warns spending could rise in 2018",0.0,0.0,Neutral
2017-10-13,brief-tesla reports q4 non-gaap net loss per share of $3.04,0.0,0.0,Neutral
2017-10-13,"tesla sticks with model 3 production target, posts worst ever quarterly loss",1.0,-1.0,Negative
2017-10-13,tesla inc expected to post a loss of $3.12 a share: summary,0.4,-0.1,Negative
2017-10-13,panasonic hikes outlook after third-quarter earnings surge on automotive demand,0.0,0.0,Neutral
2017-10-13,february the real test for australia's shaky power supply,0.4,-0.06666666666666665,Negative
2017-10-13,exclusive: how tesla's first truck charging stations will be built,0.3333333333333333,0.25,Positive
2017-10-13,tesla's musk sells $10 million in flamethrowers in four days,0.0,0.0,Neutral
2017-10-13,motor racing-new tesla-based electric series gets fia approval,0.0,0.0,Neutral
2017-10-13,breakingviews - hadas: tesla’s $60 billion mistake on pay,0.0,0.0,Neutral
2017-10-13,chile open to increasing sqm lithium quota to satisfy tesla: corfo,0.5,0.0,Neutral
2017-10-13,chile open to increasing sqm lithium quota to satisfy tesla -corfo,0.5,0.0,Neutral
2017-10-13,tesla denies further model 3 production issues,0.5,0.0,Neutral
2017-10-13,brief-tesla says on track with previous projections for achieving increased model 3 production- techcrunch,0.16666666666666666,-0.16666666666666666,Negative
2017-10-13,brief-tesla employees say to expect more model 3 delays- cnbc,0.5,0.5,Positive
2017-10-13,u.s. auto regulator probing tesla 'autopilot' crash,0.0,0.0,Neutral
2017-10-13,fine print in trump solar tariff holds some good news for tesla,0.55,0.5583333333333333,Positive
2017-10-13,u.s. auto regulator probes tesla ‘autopilot’ crash -source,0.0,0.0,Neutral
2017-10-13,"u.s. investigators to probe crash between tesla vehicle, fire truck",0.0,0.0,Neutral
2017-10-13,fine print in trump solar tariff holds some good news for tesla,0.55,0.5583333333333333,Positive
